Step,TDMPC_AnymalEnv_sweep_4 - _step,TDMPC_AnymalEnv_sweep_4 - _step__MIN,TDMPC_AnymalEnv_sweep_4 - _step__MAX,TDMPC_AnymalEnv_sweep_4 - train/episode_reward,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_3 - _step,TDMPC_AnymalEnv_sweep_3 - _step__MIN,TDMPC_AnymalEnv_sweep_3 - _step__MAX,TDMPC_AnymalEnv_sweep_3 - train/episode_reward,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_0 - _step,TDMPC_AnymalEnv_sweep_0 - _step__MIN,TDMPC_AnymalEnv_sweep_0 - _step__MAX,TDMPC_AnymalEnv_sweep_0 - train/episode_reward,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_2 - _step,TDMPC_AnymalEnv_sweep_2 - _step__MIN,TDMPC_AnymalEnv_sweep_2 - _step__MAX,TDMPC_AnymalEnv_sweep_2 - train/episode_reward,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_1 - _step,TDMPC_AnymalEnv_sweep_1 - _step__MIN,TDMPC_AnymalEnv_sweep_1 - _step__MAX,TDMPC_AnymalEnv_sweep_1 - train/episode_reward,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MAX
21988693,3220.0,3220.0,3220.0,11946.05078125,11946.05078125,11946.05078125,3220.0,3220.0,3220.0,12223.2255859375,12223.2255859375,12223.2255859375,3220.0,3220.0,3220.0,10663.83984375,10663.83984375,10663.83984375,3220.0,3220.0,3220.0,11001.9423828125,11001.9423828125,11001.9423828125,3220,3220,3220,12295.9970703125,12295.9970703125,12295.9970703125
21995520,3221.0,3221.0,3221.0,11949.5771484375,11949.5771484375,11949.5771484375,3221.0,3221.0,3221.0,12202.2021484375,12202.2021484375,12202.2021484375,3221.0,3221.0,3221.0,10672.8134765625,10672.8134765625,10672.8134765625,3221.0,3221.0,3221.0,11006.0146484375,11006.0146484375,11006.0146484375,3221,3221,3221,12314.0830078125,12314.0830078125,12314.0830078125
22002347,3222.0,3222.0,3222.0,11958.2939453125,11958.2939453125,11958.2939453125,3222.0,3222.0,3222.0,12201.7421875,12201.7421875,12201.7421875,3222.0,3222.0,3222.0,10683.388671875,10683.388671875,10683.388671875,3222.0,3222.0,3222.0,11007.06640625,11007.06640625,11007.06640625,3222,3222,3222,12213.720703125,12213.720703125,12213.720703125
22009173,3223.0,3223.0,3223.0,11845.8642578125,11845.8642578125,11845.8642578125,3223.0,3223.0,3223.0,12197.826171875,12197.826171875,12197.826171875,3223.0,3223.0,3223.0,10691.857421875,10691.857421875,10691.857421875,3223.0,3223.0,3223.0,11008.8876953125,11008.8876953125,11008.8876953125,3223,3223,3223,12247.3984375,12247.3984375,12247.3984375
22016000,3224.0,3224.0,3224.0,11852.453125,11852.453125,11852.453125,3224.0,3224.0,3224.0,12192.703125,12192.703125,12192.703125,3224.0,3224.0,3224.0,10707.4755859375,10707.4755859375,10707.4755859375,3224.0,3224.0,3224.0,11011.0380859375,11011.0380859375,11011.0380859375,3224,3224,3224,12255.798828125,12255.798828125,12255.798828125
22022827,3225.0,3225.0,3225.0,11866.3662109375,11866.3662109375,11866.3662109375,3225.0,3225.0,3225.0,12191.4892578125,12191.4892578125,12191.4892578125,3225.0,3225.0,3225.0,10716.171875,10716.171875,10716.171875,3225.0,3225.0,3225.0,11014.0869140625,11014.0869140625,11014.0869140625,3225,3225,3225,12264.8125,12264.8125,12264.8125
22029653,3226.0,3226.0,3226.0,11874.0751953125,11874.0751953125,11874.0751953125,3226.0,3226.0,3226.0,12191.4892578125,12191.4892578125,12191.4892578125,3226.0,3226.0,3226.0,10721.5009765625,10721.5009765625,10721.5009765625,3226.0,3226.0,3226.0,11019.880859375,11019.880859375,11019.880859375,3226,3226,3226,12298.3671875,12298.3671875,12298.3671875
22036480,3227.0,3227.0,3227.0,11884.6123046875,11884.6123046875,11884.6123046875,3227.0,3227.0,3227.0,12184.12890625,12184.12890625,12184.12890625,3227.0,3227.0,3227.0,10726.876953125,10726.876953125,10726.876953125,3227.0,3227.0,3227.0,11031.3046875,11031.3046875,11031.3046875,3227,3227,3227,12327.380859375,12327.380859375,12327.380859375
22043307,3228.0,3228.0,3228.0,11895.6474609375,11895.6474609375,11895.6474609375,3228.0,3228.0,3228.0,12186.4560546875,12186.4560546875,12186.4560546875,3228.0,3228.0,3228.0,10736.7138671875,10736.7138671875,10736.7138671875,3228.0,3228.0,3228.0,11031.517578125,11031.517578125,11031.517578125,3228,3228,3228,12349.9521484375,12349.9521484375,12349.9521484375
22050133,3229.0,3229.0,3229.0,11902.921875,11902.921875,11902.921875,3229.0,3229.0,3229.0,12185.1708984375,12185.1708984375,12185.1708984375,3229.0,3229.0,3229.0,10748.126953125,10748.126953125,10748.126953125,3229.0,3229.0,3229.0,11029.5625,11029.5625,11029.5625,3229,3229,3229,12375.4658203125,12375.4658203125,12375.4658203125
22056960,3230.0,3230.0,3230.0,11916.6171875,11916.6171875,11916.6171875,3230.0,3230.0,3230.0,12184.6005859375,12184.6005859375,12184.6005859375,3230.0,3230.0,3230.0,10761.2138671875,10761.2138671875,10761.2138671875,3230.0,3230.0,3230.0,11028.3681640625,11028.3681640625,11028.3681640625,3230,3230,3230,12390.33203125,12390.33203125,12390.33203125
22063787,3231.0,3231.0,3231.0,11931.2724609375,11931.2724609375,11931.2724609375,3231.0,3231.0,3231.0,12185.0146484375,12185.0146484375,12185.0146484375,3231.0,3231.0,3231.0,10772.908203125,10772.908203125,10772.908203125,3231.0,3231.0,3231.0,11030.107421875,11030.107421875,11030.107421875,3231,3231,3231,12407.4951171875,12407.4951171875,12407.4951171875
22070613,3232.0,3232.0,3232.0,11939.1357421875,11939.1357421875,11939.1357421875,3232.0,3232.0,3232.0,12185.12890625,12185.12890625,12185.12890625,3232.0,3232.0,3232.0,10778.623046875,10778.623046875,10778.623046875,3232.0,3232.0,3232.0,11033.3076171875,11033.3076171875,11033.3076171875,3232,3232,3232,12414.4287109375,12414.4287109375,12414.4287109375
22077440,3233.0,3233.0,3233.0,11943.7021484375,11943.7021484375,11943.7021484375,3233.0,3233.0,3233.0,12185.41015625,12185.41015625,12185.41015625,3233.0,3233.0,3233.0,10785.14453125,10785.14453125,10785.14453125,3233.0,3233.0,3233.0,11036.90234375,11036.90234375,11036.90234375,3233,3233,3233,12418.5283203125,12418.5283203125,12418.5283203125
22084267,3234.0,3234.0,3234.0,11946.779296875,11946.779296875,11946.779296875,3234.0,3234.0,3234.0,12185.03125,12185.03125,12185.03125,3234.0,3234.0,3234.0,10785.1064453125,10785.1064453125,10785.1064453125,3234.0,3234.0,3234.0,11043.7880859375,11043.7880859375,11043.7880859375,3234,3234,3234,12424.1396484375,12424.1396484375,12424.1396484375
22091093,3235.0,3235.0,3235.0,11945.7333984375,11945.7333984375,11945.7333984375,3235.0,3235.0,3235.0,12165.44140625,12165.44140625,12165.44140625,3235.0,3235.0,3235.0,10788.7275390625,10788.7275390625,10788.7275390625,3235.0,3235.0,3235.0,11054.298828125,11054.298828125,11054.298828125,3235,3235,3235,12429.005859375,12429.005859375,12429.005859375
22097920,3236.0,3236.0,3236.0,11941.0,11941.0,11941.0,3236.0,3236.0,3236.0,12146.7197265625,12146.7197265625,12146.7197265625,3236.0,3236.0,3236.0,10685.36328125,10685.36328125,10685.36328125,3236.0,3236.0,3236.0,11064.2587890625,11064.2587890625,11064.2587890625,3236,3236,3236,12429.99609375,12429.99609375,12429.99609375
22104747,3237.0,3237.0,3237.0,11932.7998046875,11932.7998046875,11932.7998046875,3237.0,3237.0,3237.0,12137.939453125,12137.939453125,12137.939453125,3237.0,3237.0,3237.0,10691.2099609375,10691.2099609375,10691.2099609375,3237.0,3237.0,3237.0,11064.12109375,11064.12109375,11064.12109375,3237,3237,3237,12431.595703125,12431.595703125,12431.595703125
22111573,3238.0,3238.0,3238.0,11930.107421875,11930.107421875,11930.107421875,3238.0,3238.0,3238.0,12136.564453125,12136.564453125,12136.564453125,3238.0,3238.0,3238.0,10690.701171875,10690.701171875,10690.701171875,3238.0,3238.0,3238.0,11066.7275390625,11066.7275390625,11066.7275390625,3238,3238,3238,12435.8994140625,12435.8994140625,12435.8994140625
22118400,3239.0,3239.0,3239.0,11925.1962890625,11925.1962890625,11925.1962890625,3239.0,3239.0,3239.0,12133.4560546875,12133.4560546875,12133.4560546875,3239.0,3239.0,3239.0,10693.71875,10693.71875,10693.71875,3239.0,3239.0,3239.0,11068.25390625,11068.25390625,11068.25390625,3239,3239,3239,12441.9208984375,12441.9208984375,12441.9208984375
22125227,3240.0,3240.0,3240.0,11925.666015625,11925.666015625,11925.666015625,3240.0,3240.0,3240.0,12129.5087890625,12129.5087890625,12129.5087890625,3240.0,3240.0,3240.0,10694.857421875,10694.857421875,10694.857421875,3240.0,3240.0,3240.0,11067.876953125,11067.876953125,11067.876953125,3240,3240,3240,12444.5576171875,12444.5576171875,12444.5576171875
22132053,3241.0,3241.0,3241.0,11927.533203125,11927.533203125,11927.533203125,3241.0,3241.0,3241.0,12127.28125,12127.28125,12127.28125,3241.0,3241.0,3241.0,10694.25,10694.25,10694.25,3241.0,3241.0,3241.0,11069.4033203125,11069.4033203125,11069.4033203125,3241,3241,3241,12448.205078125,12448.205078125,12448.205078125
22138880,3242.0,3242.0,3242.0,11923.908203125,11923.908203125,11923.908203125,3242.0,3242.0,3242.0,12119.1162109375,12119.1162109375,12119.1162109375,3242.0,3242.0,3242.0,10695.818359375,10695.818359375,10695.818359375,3242.0,3242.0,3242.0,11072.1962890625,11072.1962890625,11072.1962890625,3242,3242,3242,12458.265625,12458.265625,12458.265625
22145707,3243.0,3243.0,3243.0,11922.517578125,11922.517578125,11922.517578125,3243.0,3243.0,3243.0,11997.1962890625,11997.1962890625,11997.1962890625,3243.0,3243.0,3243.0,10697.232421875,10697.232421875,10697.232421875,3243.0,3243.0,3243.0,11070.3857421875,11070.3857421875,11070.3857421875,3243,3243,3243,12468.1767578125,12468.1767578125,12468.1767578125
22152533,3244.0,3244.0,3244.0,11911.123046875,11911.123046875,11911.123046875,3244.0,3244.0,3244.0,12020.89453125,12020.89453125,12020.89453125,3244.0,3244.0,3244.0,10702.7275390625,10702.7275390625,10702.7275390625,3244.0,3244.0,3244.0,10973.6708984375,10973.6708984375,10973.6708984375,3244,3244,3244,12472.544921875,12472.544921875,12472.544921875
22159360,3245.0,3245.0,3245.0,11906.376953125,11906.376953125,11906.376953125,3245.0,3245.0,3245.0,12022.9794921875,12022.9794921875,12022.9794921875,3245.0,3245.0,3245.0,10715.701171875,10715.701171875,10715.701171875,3245.0,3245.0,3245.0,10867.6845703125,10867.6845703125,10867.6845703125,3245,3245,3245,12477.234375,12477.234375,12477.234375
22166187,3246.0,3246.0,3246.0,11904.98828125,11904.98828125,11904.98828125,3246.0,3246.0,3246.0,12025.029296875,12025.029296875,12025.029296875,3246.0,3246.0,3246.0,10724.80078125,10724.80078125,10724.80078125,3246.0,3246.0,3246.0,10874.373046875,10874.373046875,10874.373046875,3246,3246,3246,12481.0126953125,12481.0126953125,12481.0126953125
22173013,3247.0,3247.0,3247.0,11908.5322265625,11908.5322265625,11908.5322265625,3247.0,3247.0,3247.0,12027.703125,12027.703125,12027.703125,3247.0,3247.0,3247.0,10553.71484375,10553.71484375,10553.71484375,3247.0,3247.0,3247.0,10879.271484375,10879.271484375,10879.271484375,3247,3247,3247,12487.1455078125,12487.1455078125,12487.1455078125
22179840,3248.0,3248.0,3248.0,11908.4248046875,11908.4248046875,11908.4248046875,3248.0,3248.0,3248.0,12037.9921875,12037.9921875,12037.9921875,3248.0,3248.0,3248.0,10574.0693359375,10574.0693359375,10574.0693359375,3248.0,3248.0,3248.0,10893.1923828125,10893.1923828125,10893.1923828125,3248,3248,3248,12490.201171875,12490.201171875,12490.201171875
22186667,3249.0,3249.0,3249.0,11910.017578125,11910.017578125,11910.017578125,3249.0,3249.0,3249.0,12040.0400390625,12040.0400390625,12040.0400390625,3249.0,3249.0,3249.0,10588.2880859375,10588.2880859375,10588.2880859375,3249.0,3249.0,3249.0,10899.173828125,10899.173828125,10899.173828125,3249,3249,3249,12491.5869140625,12491.5869140625,12491.5869140625
22193493,3250.0,3250.0,3250.0,11912.4345703125,11912.4345703125,11912.4345703125,3250.0,3250.0,3250.0,12064.81640625,12064.81640625,12064.81640625,3250.0,3250.0,3250.0,10591.00390625,10591.00390625,10591.00390625,3250.0,3250.0,3250.0,10915.5810546875,10915.5810546875,10915.5810546875,3250,3250,3250,12494.9296875,12494.9296875,12494.9296875
22200320,3251.0,3251.0,3251.0,11913.599609375,11913.599609375,11913.599609375,3251.0,3251.0,3251.0,12078.1630859375,12078.1630859375,12078.1630859375,3251.0,3251.0,3251.0,10611.0595703125,10611.0595703125,10611.0595703125,3251.0,3251.0,3251.0,10934.6962890625,10934.6962890625,10934.6962890625,3251,3251,3251,12499.470703125,12499.470703125,12499.470703125
22207147,3252.0,3252.0,3252.0,11916.8193359375,11916.8193359375,11916.8193359375,3252.0,3252.0,3252.0,12107.4638671875,12107.4638671875,12107.4638671875,3252.0,3252.0,3252.0,10621.4130859375,10621.4130859375,10621.4130859375,3252.0,3252.0,3252.0,10941.3662109375,10941.3662109375,10941.3662109375,3252,3252,3252,12500.203125,12500.203125,12500.203125
22213973,3253.0,3253.0,3253.0,11919.828125,11919.828125,11919.828125,3253.0,3253.0,3253.0,12109.7294921875,12109.7294921875,12109.7294921875,3253.0,3253.0,3253.0,10631.2919921875,10631.2919921875,10631.2919921875,3253.0,3253.0,3253.0,10942.2587890625,10942.2587890625,10942.2587890625,3253,3253,3253,12388.853515625,12388.853515625,12388.853515625
22220800,3254.0,3254.0,3254.0,11934.02734375,11934.02734375,11934.02734375,3254.0,3254.0,3254.0,12112.2861328125,12112.2861328125,12112.2861328125,3254.0,3254.0,3254.0,10638.759765625,10638.759765625,10638.759765625,3254.0,3254.0,3254.0,10942.3486328125,10942.3486328125,10942.3486328125,3254,3254,3254,12401.8701171875,12401.8701171875,12401.8701171875
22227627,3255.0,3255.0,3255.0,11935.75,11935.75,11935.75,3255.0,3255.0,3255.0,12119.0380859375,12119.0380859375,12119.0380859375,3255.0,3255.0,3255.0,10656.2734375,10656.2734375,10656.2734375,3255.0,3255.0,3255.0,10944.2109375,10944.2109375,10944.2109375,3255,3255,3255,12421.7861328125,12421.7861328125,12421.7861328125
22234453,3256.0,3256.0,3256.0,11944.939453125,11944.939453125,11944.939453125,3256.0,3256.0,3256.0,12125.78125,12125.78125,12125.78125,3256.0,3256.0,3256.0,10657.2958984375,10657.2958984375,10657.2958984375,3256.0,3256.0,3256.0,10944.8095703125,10944.8095703125,10944.8095703125,3256,3256,3256,12426.185546875,12426.185546875,12426.185546875
22241280,3257.0,3257.0,3257.0,11950.4326171875,11950.4326171875,11950.4326171875,3257.0,3257.0,3257.0,12128.154296875,12128.154296875,12128.154296875,3257.0,3257.0,3257.0,10663.4130859375,10663.4130859375,10663.4130859375,3257.0,3257.0,3257.0,10944.8173828125,10944.8173828125,10944.8173828125,3257,3257,3257,12436.1689453125,12436.1689453125,12436.1689453125
22248107,3258.0,3258.0,3258.0,11951.986328125,11951.986328125,11951.986328125,3258.0,3258.0,3258.0,12158.3583984375,12158.3583984375,12158.3583984375,3258.0,3258.0,3258.0,10672.52734375,10672.52734375,10672.52734375,3258.0,3258.0,3258.0,10932.18359375,10932.18359375,10932.18359375,3258,3258,3258,12446.724609375,12446.724609375,12446.724609375
22254933,3259.0,3259.0,3259.0,11956.5263671875,11956.5263671875,11956.5263671875,3259.0,3259.0,3259.0,12056.0400390625,12056.0400390625,12056.0400390625,3259.0,3259.0,3259.0,10677.5419921875,10677.5419921875,10677.5419921875,3259.0,3259.0,3259.0,10932.11328125,10932.11328125,10932.11328125,3259,3259,3259,12453.0283203125,12453.0283203125,12453.0283203125
22261760,3260.0,3260.0,3260.0,11962.3544921875,11962.3544921875,11962.3544921875,3260.0,3260.0,3260.0,12088.1376953125,12088.1376953125,12088.1376953125,3260.0,3260.0,3260.0,10685.0458984375,10685.0458984375,10685.0458984375,3260.0,3260.0,3260.0,10927.7763671875,10927.7763671875,10927.7763671875,3260,3260,3260,12455.755859375,12455.755859375,12455.755859375
22268587,3261.0,3261.0,3261.0,11974.3798828125,11974.3798828125,11974.3798828125,3261.0,3261.0,3261.0,12090.8095703125,12090.8095703125,12090.8095703125,3261.0,3261.0,3261.0,10594.7861328125,10594.7861328125,10594.7861328125,3261.0,3261.0,3261.0,10926.671875,10926.671875,10926.671875,3261,3261,3261,12456.53515625,12456.53515625,12456.53515625
22275413,3262.0,3262.0,3262.0,11985.6806640625,11985.6806640625,11985.6806640625,3262.0,3262.0,3262.0,12093.21484375,12093.21484375,12093.21484375,3262.0,3262.0,3262.0,10606.1123046875,10606.1123046875,10606.1123046875,3262.0,3262.0,3262.0,10927.4697265625,10927.4697265625,10927.4697265625,3262,3262,3262,12456.375,12456.375,12456.375
22282240,3263.0,3263.0,3263.0,11993.228515625,11993.228515625,11993.228515625,3263.0,3263.0,3263.0,12101.009765625,12101.009765625,12101.009765625,3263.0,3263.0,3263.0,10625.9384765625,10625.9384765625,10625.9384765625,3263.0,3263.0,3263.0,10927.23828125,10927.23828125,10927.23828125,3263,3263,3263,12450.5810546875,12450.5810546875,12450.5810546875
22289067,3264.0,3264.0,3264.0,12001.1025390625,12001.1025390625,12001.1025390625,3264.0,3264.0,3264.0,12106.6689453125,12106.6689453125,12106.6689453125,3264.0,3264.0,3264.0,10633.580078125,10633.580078125,10633.580078125,3264.0,3264.0,3264.0,10925.80078125,10925.80078125,10925.80078125,3264,3264,3264,12447.8486328125,12447.8486328125,12447.8486328125
22295893,3265.0,3265.0,3265.0,12009.2734375,12009.2734375,12009.2734375,3265.0,3265.0,3265.0,12106.6689453125,12106.6689453125,12106.6689453125,3265.0,3265.0,3265.0,10636.302734375,10636.302734375,10636.302734375,3265.0,3265.0,3265.0,10923.72265625,10923.72265625,10923.72265625,3265,3265,3265,12441.93359375,12441.93359375,12441.93359375
22302720,3266.0,3266.0,3266.0,12016.6748046875,12016.6748046875,12016.6748046875,3266.0,3266.0,3266.0,12132.53515625,12132.53515625,12132.53515625,3266.0,3266.0,3266.0,10638.7646484375,10638.7646484375,10638.7646484375,3266.0,3266.0,3266.0,10928.142578125,10928.142578125,10928.142578125,3266,3266,3266,12434.9580078125,12434.9580078125,12434.9580078125
22309547,3267.0,3267.0,3267.0,12021.0498046875,12021.0498046875,12021.0498046875,3267.0,3267.0,3267.0,12040.099609375,12040.099609375,12040.099609375,3267.0,3267.0,3267.0,10639.93359375,10639.93359375,10639.93359375,3267.0,3267.0,3267.0,10930.373046875,10930.373046875,10930.373046875,3267,3267,3267,12427.8662109375,12427.8662109375,12427.8662109375
22316373,3268.0,3268.0,3268.0,12028.8681640625,12028.8681640625,12028.8681640625,3268.0,3268.0,3268.0,12062.421875,12062.421875,12062.421875,3268.0,3268.0,3268.0,10645.8349609375,10645.8349609375,10645.8349609375,3268.0,3268.0,3268.0,10927.58203125,10927.58203125,10927.58203125,3268,3268,3268,12421.669921875,12421.669921875,12421.669921875
22323200,3269.0,3269.0,3269.0,12043.5849609375,12043.5849609375,12043.5849609375,3269.0,3269.0,3269.0,12062.421875,12062.421875,12062.421875,3269.0,3269.0,3269.0,10653.1337890625,10653.1337890625,10653.1337890625,3269.0,3269.0,3269.0,10925.5185546875,10925.5185546875,10925.5185546875,3269,3269,3269,12417.796875,12417.796875,12417.796875
22330027,3270.0,3270.0,3270.0,12049.62109375,12049.62109375,12049.62109375,3270.0,3270.0,3270.0,12066.8037109375,12066.8037109375,12066.8037109375,3270.0,3270.0,3270.0,10658.91015625,10658.91015625,10658.91015625,3270.0,3270.0,3270.0,10925.28515625,10925.28515625,10925.28515625,3270,3270,3270,12410.2275390625,12410.2275390625,12410.2275390625
22336853,3271.0,3271.0,3271.0,12054.0361328125,12054.0361328125,12054.0361328125,3271.0,3271.0,3271.0,12072.9296875,12072.9296875,12072.9296875,3271.0,3271.0,3271.0,10663.3505859375,10663.3505859375,10663.3505859375,3271.0,3271.0,3271.0,10927.9521484375,10927.9521484375,10927.9521484375,3271,3271,3271,12405.7412109375,12405.7412109375,12405.7412109375
22343680,3272.0,3272.0,3272.0,12062.3349609375,12062.3349609375,12062.3349609375,3272.0,3272.0,3272.0,12076.654296875,12076.654296875,12076.654296875,3272.0,3272.0,3272.0,10668.205078125,10668.205078125,10668.205078125,3272.0,3272.0,3272.0,10926.2568359375,10926.2568359375,10926.2568359375,3272,3272,3272,12404.59765625,12404.59765625,12404.59765625
22350507,3273.0,3273.0,3273.0,12064.2587890625,12064.2587890625,12064.2587890625,3273.0,3273.0,3273.0,12078.25,12078.25,12078.25,3273.0,3273.0,3273.0,10670.3046875,10670.3046875,10670.3046875,3273.0,3273.0,3273.0,10922.6083984375,10922.6083984375,10922.6083984375,3273,3273,3273,12401.017578125,12401.017578125,12401.017578125
22357333,3274.0,3274.0,3274.0,12061.6630859375,12061.6630859375,12061.6630859375,3274.0,3274.0,3274.0,12108.5263671875,12108.5263671875,12108.5263671875,3274.0,3274.0,3274.0,10672.65625,10672.65625,10672.65625,3274.0,3274.0,3274.0,10910.251953125,10910.251953125,10910.251953125,3274,3274,3274,12399.7373046875,12399.7373046875,12399.7373046875
22364160,3275.0,3275.0,3275.0,12058.986328125,12058.986328125,12058.986328125,3275.0,3275.0,3275.0,12138.0673828125,12138.0673828125,12138.0673828125,3275.0,3275.0,3275.0,10672.134765625,10672.134765625,10672.134765625,3275.0,3275.0,3275.0,10906.384765625,10906.384765625,10906.384765625,3275,3275,3275,12399.8837890625,12399.8837890625,12399.8837890625
22370987,3276.0,3276.0,3276.0,12062.091796875,12062.091796875,12062.091796875,3276.0,3276.0,3276.0,12151.0185546875,12151.0185546875,12151.0185546875,3276.0,3276.0,3276.0,10668.0,10668.0,10668.0,3276.0,3276.0,3276.0,10905.4638671875,10905.4638671875,10905.4638671875,3276,3276,3276,12403.2451171875,12403.2451171875,12403.2451171875
22377813,3277.0,3277.0,3277.0,12067.7314453125,12067.7314453125,12067.7314453125,3277.0,3277.0,3277.0,12152.97265625,12152.97265625,12152.97265625,3277.0,3277.0,3277.0,10662.419921875,10662.419921875,10662.419921875,3277.0,3277.0,3277.0,10905.0146484375,10905.0146484375,10905.0146484375,3277,3277,3277,12407.31640625,12407.31640625,12407.31640625
22384640,3278.0,3278.0,3278.0,12069.2109375,12069.2109375,12069.2109375,3278.0,3278.0,3278.0,12157.3359375,12157.3359375,12157.3359375,3278.0,3278.0,3278.0,10644.130859375,10644.130859375,10644.130859375,3278.0,3278.0,3278.0,10901.5107421875,10901.5107421875,10901.5107421875,3278,3278,3278,12413.703125,12413.703125,12413.703125
